,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation,name,playerID,season,date,isHome,isWin,isOT,stat.timeOnIce,stat.ot,stat.shutouts,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.decision,stat.savePercentage,stat.games,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,team.id,team.name,team.link,opponent.id,opponent.name,opponent.link,game.gamePk,game.link,game.content.link,decisionPTS,FPTS
249,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-25,True,False,False,33:37,0.0,0.0,17.0,2.0,0.0,15.0,0.0,19.0,2.0,L,0.809524,1.0,1.0,21.0,4.0,100.0,,78.94736842105263,4.0,Philadelphia Flyers,/api/v1/teams/4,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022020324.0,/api/v1/game/2022020324/feed/live,/api/v1/game/2022020324/content,-1.5,-1.42
250,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-21,True,False,False,57:46,0.0,0.0,25.0,2.0,2.0,21.0,2.0,24.0,2.0,L,0.892857,1.0,1.0,28.0,3.0,100.0,100.0,87.5,4.0,Philadelphia Flyers,/api/v1/teams/4,20.0,Calgary Flames,/api/v1/teams/20,2022020292.0,/api/v1/game/2022020292/feed/live,/api/v1/game/2022020292/content,-1.5,1.5
251,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-19,False,False,True,65:00,1.0,0.0,28.0,4.0,1.0,23.0,1.0,26.0,5.0,O,0.875,1.0,1.0,32.0,4.0,80.0,100.0,88.46153846153845,4.0,Philadelphia Flyers,/api/v1/teams/4,8.0,Montréal Canadiens,/api/v1/teams/8,2022020280.0,/api/v1/game/2022020280/feed/live,/api/v1/game/2022020280/content,1.0,3.7199999999999998
252,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-17,False,False,False,60:00,0.0,0.0,28.0,7.0,1.0,20.0,1.0,22.0,9.0,L,0.875,1.0,1.0,32.0,4.0,77.77777777777779,100.0,90.9090909090909,4.0,Philadelphia Flyers,/api/v1/teams/4,6.0,Boston Bruins,/api/v1/teams/6,2022020265.0,/api/v1/game/2022020265/feed/live,/api/v1/game/2022020265/content,-1.5,1.2199999999999998
253,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-15,False,False,True,63:14,1.0,0.0,28.0,0.0,0.0,28.0,0.0,32.0,1.0,O,0.848485,1.0,1.0,33.0,5.0,0.0,,87.5,4.0,Philadelphia Flyers,/api/v1/teams/4,29.0,Columbus Blue Jackets,/api/v1/teams/29,2022020250.0,/api/v1/game/2022020250/feed/live,/api/v1/game/2022020250/content,1.0,2.7199999999999998
254,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-12,True,False,False,59:38,0.0,0.0,23.0,3.0,3.0,17.0,3.0,18.0,5.0,L,0.884615,1.0,1.0,26.0,3.0,60.0,100.0,94.44444444444444,4.0,Philadelphia Flyers,/api/v1/teams/4,9.0,Ottawa Senators,/api/v1/teams/9,2022020225.0,/api/v1/game/2022020225/feed/live,/api/v1/game/2022020225/content,-1.5,1.0199999999999996
255,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-10,False,False,False,57:56,0.0,0.0,24.0,4.0,0.0,20.0,0.0,23.0,4.0,L,0.888889,1.0,1.0,27.0,3.0,100.0,,86.95652173913044,4.0,Philadelphia Flyers,/api/v1/teams/4,29.0,Columbus Blue Jackets,/api/v1/teams/29,2022020214.0,/api/v1/game/2022020214/feed/live,/api/v1/game/2022020214/content,-1.5,1.2599999999999998
256,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-05,False,True,False,59:56,0.0,0.0,33.0,6.0,0.0,27.0,0.0,28.0,6.0,W,0.970588,1.0,1.0,34.0,1.0,100.0,,96.42857142857143,4.0,Philadelphia Flyers,/api/v1/teams/4,9.0,Ottawa Senators,/api/v1/teams/9,2022020182.0,/api/v1/game/2022020182/feed/live,/api/v1/game/2022020182/content,3.0,9.92
257,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-11-01,False,False,True,64:07,1.0,0.0,35.0,6.0,2.0,27.0,2.0,28.0,6.0,O,0.972222,1.0,1.0,36.0,1.0,100.0,100.0,96.42857142857143,4.0,Philadelphia Flyers,/api/v1/teams/4,3.0,New York Rangers,/api/v1/teams/3,2022020149.0,/api/v1/game/2022020149/feed/live,/api/v1/game/2022020149/content,1.0,8.4
258,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-29,True,False,True,64:06,1.0,0.0,34.0,9.0,1.0,24.0,1.0,28.0,9.0,O,0.894737,1.0,1.0,38.0,4.0,100.0,100.0,85.71428571428571,4.0,Philadelphia Flyers,/api/v1/teams/4,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020130.0,/api/v1/game/2022020130/feed/live,/api/v1/game/2022020130/content,1.0,5.16
259,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-27,True,True,False,60:00,0.0,0.0,48.0,8.0,1.0,39.0,1.0,41.0,9.0,W,0.941176,1.0,1.0,51.0,3.0,88.88888888888889,100.0,95.1219512195122,4.0,Philadelphia Flyers,/api/v1/teams/4,13.0,Florida Panthers,/api/v1/teams/13,2022020112.0,/api/v1/game/2022020112/feed/live,/api/v1/game/2022020112/content,3.0,11.52
260,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-22,False,True,False,60:00,0.0,0.0,31.0,4.0,0.0,27.0,0.0,27.0,5.0,W,0.96875,1.0,1.0,32.0,1.0,80.0,,100.0,4.0,Philadelphia Flyers,/api/v1/teams/4,18.0,Nashville Predators,/api/v1/teams/18,2022020083.0,/api/v1/game/2022020083/feed/live,/api/v1/game/2022020083/content,3.0,9.44
261,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-18,False,True,False,60:00,0.0,0.0,36.0,2.0,0.0,34.0,0.0,34.0,4.0,W,0.947368,1.0,1.0,38.0,2.0,50.0,,100.0,4.0,Philadelphia Flyers,/api/v1/teams/4,14.0,Tampa Bay Lightning,/api/v1/teams/14,2022020053.0,/api/v1/game/2022020053/feed/live,/api/v1/game/2022020053/content,3.0,9.64
262,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-15,True,True,False,60:00,0.0,0.0,28.0,5.0,0.0,23.0,0.0,25.0,5.0,W,0.933333,1.0,1.0,30.0,2.0,100.0,,92.0,4.0,Philadelphia Flyers,/api/v1/teams/4,23.0,Vancouver Canucks,/api/v1/teams/23,2022020026.0,/api/v1/game/2022020026/feed/live,/api/v1/game/2022020026/content,3.0,7.719999999999999
263,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G,Philadelphia Flyers,8479394,20222023,2022-10-13,True,True,False,60:00,0.0,0.0,35.0,4.0,0.0,31.0,0.0,32.0,5.0,W,0.945946,1.0,1.0,37.0,2.0,80.0,,96.875,4.0,Philadelphia Flyers,/api/v1/teams/4,1.0,New Jersey Devils,/api/v1/teams/1,2022020012.0,/api/v1/game/2022020012/feed/live,/api/v1/game/2022020012/content,3.0,9.4
264,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-03-09,True,False,True,61:48,1.0,0.0,24.0,8.0,1.0,15.0,1.0,18.0,9.0,O,0.857143,1.0,1.0,28.0,4.0,88.88888888888889,100.0,83.33333333333334,5.0,Pittsburgh Penguins,/api/v1/teams/5,2.0,New York Islanders,/api/v1/teams/2,2022021027.0,/api/v1/game/2022021027/feed/live,/api/v1/game/2022021027/content,1.0,2.76
265,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-03-07,True,False,False,22:37,0.0,0.0,8.0,3.0,0.0,5.0,0.0,8.0,4.0,,0.666667,1.0,1.0,12.0,4.0,75.0,,62.5,5.0,Pittsburgh Penguins,/api/v1/teams/5,29.0,Columbus Blue Jackets,/api/v1/teams/29,2022021013.0,/api/v1/game/2022021013/feed/live,/api/v1/game/2022021013/content,0.0,-2.08
266,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-03-02,False,True,False,62:13,0.0,0.0,27.0,5.0,2.0,20.0,2.0,22.0,7.0,W,0.870968,1.0,1.0,31.0,4.0,71.42857142857143,100.0,90.9090909090909,5.0,Pittsburgh Penguins,/api/v1/teams/5,14.0,Tampa Bay Lightning,/api/v1/teams/14,2022020977.0,/api/v1/game/2022020977/feed/live,/api/v1/game/2022020977/content,3.0,5.48
267,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-02-28,False,True,False,59:46,0.0,0.0,24.0,5.0,1.0,18.0,1.0,19.0,5.0,W,0.96,1.0,1.0,25.0,1.0,100.0,100.0,94.73684210526315,5.0,Pittsburgh Penguins,/api/v1/teams/5,18.0,Nashville Predators,/api/v1/teams/18,2022020963.0,/api/v1/game/2022020963/feed/live,/api/v1/game/2022020963/content,3.0,7.76
268,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-02-25,False,True,False,61:16,0.0,0.0,25.0,4.0,1.0,20.0,1.0,22.0,4.0,W,0.925926,1.0,1.0,27.0,2.0,100.0,100.0,90.9090909090909,5.0,Pittsburgh Penguins,/api/v1/teams/5,19.0,St. Louis Blues,/api/v1/teams/19,2022020943.0,/api/v1/game/2022020943/feed/live,/api/v1/game/2022020943/content,3.0,7.0
269,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-02-23,True,False,False,39:50,0.0,0.0,23.0,2.0,1.0,20.0,1.0,24.0,4.0,L,0.793103,1.0,1.0,29.0,6.0,50.0,100.0,83.33333333333334,5.0,Pittsburgh Penguins,/api/v1/teams/5,22.0,Edmonton Oilers,/api/v1/teams/22,2022020922.0,/api/v1/game/2022020922/feed/live,/api/v1/game/2022020922/content,-1.5,-1.9800000000000004
270,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-02-20,True,False,False,58:28,0.0,0.0,28.0,4.0,1.0,23.0,1.0,26.0,4.0,L,0.903226,1.0,1.0,31.0,3.0,100.0,100.0,88.46153846153845,5.0,Pittsburgh Penguins,/api/v1/teams/5,2.0,New York Islanders,/api/v1/teams/2,2022020906.0,/api/v1/game/2022020906/feed/live,/api/v1/game/2022020906/content,-1.5,2.2199999999999998
271,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-01-22,False,False,True,61:42,1.0,0.0,23.0,2.0,0.0,21.0,0.0,22.0,3.0,O,0.92,1.0,1.0,25.0,2.0,66.66666666666666,,95.45454545454545,5.0,Pittsburgh Penguins,/api/v1/teams/5,1.0,New Jersey Devils,/api/v1/teams/1,2022020746.0,/api/v1/game/2022020746/feed/live,/api/v1/game/2022020746/content,1.0,4.52
272,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-01-20,True,True,False,60:00,0.0,0.0,44.0,10.0,0.0,34.0,0.0,35.0,10.0,W,0.977778,1.0,1.0,45.0,1.0,100.0,,97.14285714285714,5.0,Pittsburgh Penguins,/api/v1/teams/5,9.0,Ottawa Senators,/api/v1/teams/9,2022020730.0,/api/v1/game/2022020730/feed/live,/api/v1/game/2022020730/content,3.0,12.559999999999999
273,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2023-01-02,False,False,False,15:30,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,,1.0,1.0,1.0,8.0,0.0,,,100.0,5.0,Pittsburgh Penguins,/api/v1/teams/5,6.0,Boston Bruins,/api/v1/teams/6,2022020595.0,/api/v1/game/2022020595/feed/live,/api/v1/game/2022020595/content,0.0,1.92
274,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-30,True,False,False,58:43,0.0,0.0,24.0,7.0,1.0,16.0,2.0,17.0,8.0,L,0.888889,1.0,1.0,27.0,3.0,87.5,50.0,94.11764705882352,5.0,Pittsburgh Penguins,/api/v1/teams/5,1.0,New Jersey Devils,/api/v1/teams/1,2022020576.0,/api/v1/game/2022020576/feed/live,/api/v1/game/2022020576/content,-1.5,1.2599999999999998
275,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-27,False,False,False,60:00,0.0,0.0,37.0,3.0,0.0,34.0,0.0,39.0,3.0,L,0.880952,1.0,1.0,42.0,5.0,100.0,,87.17948717948718,5.0,Pittsburgh Penguins,/api/v1/teams/5,2.0,New York Islanders,/api/v1/teams/2,2022020550.0,/api/v1/game/2022020550/feed/live,/api/v1/game/2022020550/content,-1.5,2.379999999999999
276,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-22,True,False,True,60:23,1.0,0.0,32.0,5.0,0.0,27.0,0.0,31.0,5.0,O,0.888889,1.0,1.0,36.0,4.0,100.0,,87.09677419354838,5.0,Pittsburgh Penguins,/api/v1/teams/5,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020526.0,/api/v1/game/2022020526/feed/live,/api/v1/game/2022020526/content,1.0,4.68
277,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-20,True,True,False,59:57,0.0,0.0,26.0,4.0,1.0,21.0,1.0,23.0,4.0,W,0.928571,1.0,1.0,28.0,2.0,100.0,100.0,91.30434782608695,5.0,Pittsburgh Penguins,/api/v1/teams/5,3.0,New York Rangers,/api/v1/teams/3,2022020511.0,/api/v1/game/2022020511/feed/live,/api/v1/game/2022020511/content,3.0,7.24
278,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-15,False,True,False,59:57,0.0,0.0,32.0,3.0,0.0,29.0,0.0,31.0,3.0,W,0.941176,1.0,1.0,34.0,2.0,100.0,,93.54838709677419,5.0,Pittsburgh Penguins,/api/v1/teams/5,13.0,Florida Panthers,/api/v1/teams/13,2022020474.0,/api/v1/game/2022020474/feed/live,/api/v1/game/2022020474/content,3.0,8.68
279,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-12,True,True,False,59:55,0.0,0.0,26.0,3.0,3.0,20.0,3.0,21.0,3.0,W,0.962963,1.0,1.0,27.0,1.0,100.0,100.0,95.23809523809523,5.0,Pittsburgh Penguins,/api/v1/teams/5,25.0,Dallas Stars,/api/v1/teams/25,2022020449.0,/api/v1/game/2022020449/feed/live,/api/v1/game/2022020449/content,3.0,8.24
280,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-09,False,True,False,61:27,0.0,0.0,28.0,2.0,0.0,26.0,0.0,28.0,3.0,W,0.903226,1.0,1.0,31.0,3.0,66.66666666666666,,92.85714285714286,5.0,Pittsburgh Penguins,/api/v1/teams/5,7.0,Buffalo Sabres,/api/v1/teams/7,2022020426.0,/api/v1/game/2022020426/feed/live,/api/v1/game/2022020426/content,3.0,6.719999999999999
281,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-06,True,True,False,59:47,0.0,0.0,38.0,5.0,4.0,29.0,4.0,30.0,5.0,W,0.974359,1.0,1.0,39.0,1.0,100.0,100.0,96.66666666666667,5.0,Pittsburgh Penguins,/api/v1/teams/5,29.0,Columbus Blue Jackets,/api/v1/teams/29,2022020404.0,/api/v1/game/2022020404/feed/live,/api/v1/game/2022020404/content,3.0,11.12
282,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-03,True,True,False,59:34,0.0,0.0,26.0,6.0,2.0,18.0,2.0,20.0,6.0,W,0.928571,1.0,1.0,28.0,2.0,100.0,100.0,90.0,5.0,Pittsburgh Penguins,/api/v1/teams/5,19.0,St. Louis Blues,/api/v1/teams/19,2022020384.0,/api/v1/game/2022020384/feed/live,/api/v1/game/2022020384/content,3.0,7.24
283,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-12-01,True,True,False,60:00,0.0,0.0,34.0,7.0,2.0,25.0,2.0,26.0,9.0,W,0.918919,1.0,1.0,37.0,3.0,77.77777777777779,100.0,96.15384615384616,5.0,Pittsburgh Penguins,/api/v1/teams/5,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020368.0,/api/v1/game/2022020368/feed/live,/api/v1/game/2022020368/content,3.0,8.16
284,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-11-29,True,False,True,61:47,1.0,0.0,36.0,2.0,2.0,32.0,2.0,35.0,2.0,O,0.923077,1.0,1.0,39.0,3.0,100.0,100.0,91.42857142857143,5.0,Pittsburgh Penguins,/api/v1/teams/5,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020352.0,/api/v1/game/2022020352/feed/live,/api/v1/game/2022020352/content,1.0,6.640000000000001
285,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-11-25,False,True,False,60:00,0.0,0.0,29.0,0.0,0.0,29.0,0.0,30.0,0.0,W,0.966667,1.0,1.0,30.0,1.0,,,96.66666666666667,5.0,Pittsburgh Penguins,/api/v1/teams/5,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020324.0,/api/v1/game/2022020324/feed/live,/api/v1/game/2022020324/content,3.0,8.96
286,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-11-23,True,True,False,65:00,0.0,0.0,33.0,4.0,0.0,29.0,0.0,30.0,4.0,W,0.970588,1.0,1.0,34.0,1.0,100.0,,96.66666666666667,5.0,Pittsburgh Penguins,/api/v1/teams/5,20.0,Calgary Flames,/api/v1/teams/20,2022020305.0,/api/v1/game/2022020305/feed/live,/api/v1/game/2022020305/content,3.0,9.92
287,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G,Pittsburgh Penguins,8477465,20222023,2022-11-19,False,True,False,60:00,0.0,1.0,32.0,4.0,1.0,27.0,1.0,27.0,4.0,W,1.0,1.0,1.0,32.0,0.0,100.0,100.0,100.0,5.0,Pittsburgh Penguins,/api/v1/teams/5,52.0,Winnipeg Jets,/api/v1/teams/52,2022020281.0,/api/v1/game/2022020281/feed/live,/api/v1/game/2022020281/content,3.0,13.68
